Words,Similarity
trees,1.0
vegetation,0.6654915
shrub,0.6282689
bushes,0.6114163
deadfall,0.5587683
arborist,0.54671985
poplar,0.5400099
poinsettia,0.5178155
prune,0.517274
cactus,0.5150427
winterberry,0.51248074
garden,0.5084151
cedar,0.49433804
plants,0.49018916
insects,0.49013427
wood,0.48919266
mistletoe,0.4874924
flower,0.48676255
honeysuckle,0.48670882
pine,0.48492447
ivy,0.48028257
wetland,0.47543997
decorations,0.47173014
thorns,0.47125244
houseplant,0.46760014
orchard,0.46684074
bulb,0.4659884
deer,0.4626733
rainforest,0.46045816
bush,0.4584875
pergola,0.45398256
acorn,0.45229423
bamboo,0.44928113
animals,0.448742
dune,0.4412106
bark,0.4403097
apples,0.43615198
pinecone,0.43537042
hyacinth,0.4326767
fauna,0.43074402
mayflower,0.43069512
planter,0.4304547
birdseed,0.42972234
cornstalk,0.42661732
habitat,0.42424175
chainsaw,0.42364886
gazebo,0.42350984
lamppost,0.42100343
dandelion,0.42024744
woodpecker,0.42001465
clover,0.41956025
greenhouse,0.4185149
chrysanthemum,0.41794816
apple,0.41652668
crabgrass,0.41644022
creek,0.41359362
farmland,0.40778425
compost,0.40526018
steeple,0.4043573
cones,0.4039975
snakes,0.4029017
squirrel,0.40096116
dahlia,0.40046373
gourd,0.3991786
landscaper,0.39818454
fence,0.395022
fungus,0.39490762
goats,0.39482328
rocks,0.39311513
beanstalk,0.39298737
photosynthesis,0.39282745
birdhouse,0.3917208
treetop,0.39070046
melon,0.38739377
asparagus,0.38653547
maypole,0.38549936
mushrooms,0.3849714
driveway,0.3845876
strawberry,0.38253495
nutcrackers,0.38207382
sparrow,0.37959814
pollen,0.37904525
apricot,0.37893406
walkway,0.37809548
hay,0.37702748
wires,0.37599188
greens,0.3744515
chickadee,0.37399998
lake,0.37359163
shingles,0.37303042
fishhooks,0.37151167
marigold,0.37118608
boulder,0.37095603
glasshouse,0.3707982
embankment,0.37034434
needles,0.3696851
sugarcane,0.36815277
roadside,0.36814258
duckweed,0.3680815
larvae,0.3679038
sandalwood,0.36612532
backyard,0.36472768
riverbed,0.36372605
monument,0.36271665
pond,0.36181858
mango,0.36178786
crossway,0.3613799
porch,0.3606797
bubblewrap,0.36009955
emerald,0.35975158
sunflower,0.3593148
blueberry,0.3586033
nest,0.3569062
papaya,0.35654038
archway,0.3557261
caterpillar,0.3549495
glowworm,0.35494706
gum,0.35442275
critter,0.3544157
whittler,0.35407838
savannah,0.354015
tomato,0.35360572
parsnip,0.35194975
pest,0.35143965
landscape,0.34966138
crane,0.34934685
rivers,0.34908882
citrus,0.34873772
heron,0.34791622
hill,0.34697214
bulldozer,0.34695953
trunk,0.34613505
dragonfly,0.34586015
cane,0.34488449
tundra,0.34485716
wigwam,0.34408396
substation,0.34240797
fig,0.34206432
chlorophyll,0.34123123
waterfall,0.34001333
avacado,0.34000143
boardwalk,0.33932796
stone,0.3391023
pineapple,0.338934
reed,0.33862996
heirloom,0.33806586
feet,0.33801135
lawnmower,0.33682367
ecosystem,0.3367951
rainwater,0.33656424
wasp,0.3363902
kindling,0.3354081
grape,0.33456504
blossom,0.33405894
algae,0.33367383
avocado,0.33260143
tigers,0.33194965
spearmint,0.33113402
blacktop,0.3305656
patio,0.33053195
drainage,0.33051047
asphalt,0.33014554
clutter,0.32995617
tarp,0.32985875
tower,0.32971442
fertilization,0.32893723
canyon,0.32844305
sunfish,0.32842556
fields,0.32792646
gingersnap,0.32783216
gibbon,0.32712403
cats,0.32705617
entomologist,0.32699063
park,0.32675472
plywood,0.326582
daisy,0.32657233
cashew,0.32654563
sunroom,0.32571256
jungle,0.32449788
marmot,0.32437566
parsley,0.32410428
icecap,0.32380968
cantaloupe,0.32329667
frankincense,0.3231143
ringtail,0.3224895
trout,0.3220096
nativity,0.321782
river,0.321461
beams,0.32126284
thyme,0.32114577
cemetery,0.32113743
gorge,0.3206456
fawn,0.32026857
biosphere,0.31991497
limestone,0.31985593
excavator,0.31972608
fireplace,0.31956804
buzzard,0.3192747
cherry,0.31908822
mildew,0.3190792
majestic,0.31858078
machete,0.31841102
rubble,0.31717002
scenery,0.3169486
marshmallows,0.31688762
teepee,0.31670335
tollhouse,0.31670013
leaves,0.31659487
rain,0.31571832
tusk,0.31505996
shovel,0.31499285
raccoon,0.3140797
bog,0.3135055
teeth,0.31326988
gobbler,0.3130549
vegetable,0.31299025
carcass,0.31296962
pothole,0.31281683
machetes,0.31268203
entryway,0.3123356
possum,0.3121551
harvester,0.3109545
fountain,0.31062105
roadwork,0.31022564
beaver,0.3101626
arachnids,0.31004032
people,0.30993694
cornhusk,0.30949464
broccoli,0.3094186
fishpond,0.3093973
boysenberry,0.3089908
lampshade,0.308484
coyote,0.3081148
bloomers,0.30789444
sun,0.30749634
flytrap,0.3071382
sunbird,0.30667225
snowplow,0.30646488
sleigh,0.305932
shamrock,0.30516598
pagoda,0.30496016
brick,0.30481294
watercress,0.30463782
clouds,0.3045073
geode,0.3044137
sweepings,0.30437776
chicory,0.3043112
primates,0.30431113
pinwheel,0.30417508
macadamia,0.30389088
paintbrush,0.303841
tombstone,0.30358455
cinder,0.3031604
hair,0.30229634
toucan,0.30210125
sundial,0.30196622
campfire,0.3016323
sandblaster,0.3011655
sculpture,0.30081126
carnation,0.3005881
eggs,0.30050293
granite,0.3004559
reptile,0.30045387
dogs,0.30003893
horses,0.29984385
flamingo,0.29958794
pheasant,0.29907897
mountain,0.29907733
kite,0.29882038
kitten,0.29845783
rye,0.29832974
crow,0.29781377
panther,0.29738066
carbondioxide,0.29681113
airfield,0.29622197
fireworks,0.29621464
marsupial,0.2959441
turtle,0.2956076
wormwood,0.29500094
rabbit,0.2944418
nails,0.29437548
beard,0.29434696
cornea,0.29411802
fertilizer,0.29394895
ladybird,0.29353106
bison,0.29317716
tooth,0.29311204
ax,0.29308945
cardboard,0.29298726
concrete,0.29287177
corn,0.29241106
okra,0.29233304
mussels,0.2914157
tarantulas,0.29106453
pagan,0.2909962
livestock,0.2902778
homestead,0.28967285
dinosaurs,0.2893066
them,0.28891775
intersection,0.28851134
lagoon,0.28849375
hailstone,0.28831103
wolves,0.28820994
sewer,0.28783357
meetinghouse,0.28774327
wallpaper,0.2875065
shellfish,0.28745493
earwig,0.28733435
trash,0.28670985
almond,0.28658763
ornithologist,0.28645423
conservationist,0.28642055
dividers,0.28632662
macaw,0.28595454
skunk,0.28577033
bee,0.28576538
bumblebee,0.2853946
blade,0.28526354
neighborhood,0.28511783
gardner,0.28510675
cub,0.28479105
blackbird,0.28463444
gnome,0.28461635
thoroughfare,0.28437483
mushroom,0.284285
natives,0.28397667
runway,0.28392068
hemp,0.28379568
licorice,0.2837798
fox,0.28367922
playhouse,0.2834706
cattle,0.28341362
axes,0.28338444
puppy,0.28312176
windscreen,0.2830771
stepladder,0.28305885
electricity,0.28286394
crayfish,0.28284234
trachea,0.28274783
babies,0.28252757
grasshopper,0.2820399
mongoose,0.28152376
bridge,0.2812175
sawmill,0.2810447
housefly,0.28049496
outhouse,0.28014094
roofline,0.27977875
candyland,0.27959055
holidays,0.27951223
fruitcake,0.27929208
farm,0.2790686
graffiti,0.27866015
tassel,0.27825662
pegboard,0.2781878
dreamcatcher,0.27762112
copperhead,0.2772574
stairway,0.2770534
causeway,0.27646863
hydroponics,0.27628678
jellyfish,0.2762597
orange,0.27606907
gingerroot,0.27595118
breezeway,0.27586016
ant,0.2757114
silverback,0.27566868
burn,0.27564934
girl,0.27552658
linoleum,0.27547258
turkey,0.27544874
cake,0.27524248
campground,0.27509612
artwork,0.2745428
eggplant,0.27450082
drainpipe,0.2744796
firework,0.27429938
packhorse,0.2742827
drywall,0.2741421
plumage,0.27382717
hummer,0.27324682
creature,0.27302825
plankton,0.27286074
womb,0.27278748
pail,0.27272666
putt,0.2724898
hose,0.27226898
butterfly,0.27220345
cannabis,0.27217925
lakefront,0.27188873
tablecloth,0.27142668
horseradish,0.27124542
cougar,0.27090633
homesteader,0.2707672
trench,0.27062163
beach,0.2704425
building,0.27029637
motorist,0.26993445
log,0.26964265
bears,0.269347
mitten,0.2689107
staircase,0.26884216
wilderness,0.26868957
mud,0.26861554
canoe,0.26833025
snowstorm,0.26806062
honker,0.26774997
mane,0.26743892
lemon,0.26733643
skull,0.2669686
garlic,0.26685065
pier,0.26675624
blimp,0.26672024
chamomile,0.26573116
aroma,0.26562494
ovary,0.26538625
dead,0.26533318
sky,0.26528904
stoplight,0.26523966
aesthetics,0.26489094
sword,0.26466855
spade,0.264302
honey,0.2640979
pathogen,0.26407793
sitter,0.26407713
cranberry,0.26362965
spreader,0.26340094
hive,0.26329744
worm,0.2630394
jackrabbit,0.26272058
dam,0.26244923
onion,0.2623447
groundhog,0.26221275
crevasse,0.26211417
corpse,0.26202205
rope,0.2618614
rug,0.26177064
fangs,0.26102644
bloomer,0.2608925
gator,0.26087034
farmer,0.26081777
tiger,0.26053464
kiwi,0.25996318
drapery,0.25975475
snowdrift,0.25973988
quarry,0.2595436
dirt,0.25948304
sentry,0.25937548
cone,0.25894818
stonemasonry,0.2588008
beet,0.25862876
campers,0.25839773
bonnet,0.25812083
sticks,0.25799587
thieves,0.2578949
gimlet,0.25749007
footstool,0.2569085
estuary,0.25676948
freeway,0.25639704
posion,0.25611335
firetrap,0.2556846
cork,0.25545534
seed,0.25529888
inkpad,0.2551026
clitoris,0.255006
topaz,0.2549894
backcountry,0.25496784
subspecies,0.25496575
mantel,0.25442997
insides,0.2544275
chop,0.25434986
windowpane,0.25410107
townsfolk,0.2540507
ladder,0.25397944
marker,0.25390986
furnishings,0.25362417
biologist,0.25361353
dike,0.2535782
propeller,0.2531689
sheep,0.25315353
lightswitch,0.25300446
foot,0.25293192
townhouse,0.2526194
maps,0.25232714
bagpipes,0.25232106
scar,0.252248
marijuana,0.25211152
peninsula,0.2515852
bowls,0.2514854
urn,0.25147015
railroad,0.2512672
potato,0.25101438
chimp,0.25098145
haze,0.25058272
placenta,0.2505509
bike,0.2505001
tea,0.25047916
anemometer,0.2503642
hunks,0.2501558
tarmac,0.24999918
legs,0.24989958
square,0.24986877
sanctuary,0.24977873
pedestal,0.24957629
pathologist,0.24941427
marshmallow,0.24938427
drape,0.24934742
cumulus,0.24934478
rattlesnake,0.24911854
ox,0.24889791
nuclei,0.24888709
awl,0.2488526
leopard,0.24879912
shoelace,0.24872276
observatory,0.24867779
bedspring,0.24863951
trailer,0.24852408
tapioca,0.24840602
hippo,0.24830543
crawlspace,0.24816304
buckshot,0.24808143
parts,0.24807315
confetti,0.24765335
flute,0.24753186
wineglass,0.24742791
rings,0.24719448
workers,0.24707077
pot,0.24651282
antiques,0.24649796
canola,0.24630699
demolition,0.246293
honeycomb,0.2462042
stamps,0.24617271
innocent,0.24602191
silverfish,0.24601424
manatee,0.24554534
volunteer,0.24538009
goblet,0.24520819
subsoil,0.2449943
truffle,0.24480736
airboat,0.24478437
lionfish,0.24474019
wagon,0.24450785
town,0.24431197
barrette,0.24427317
lava,0.24383752
beeswax,0.24379775
doorknocker,0.24378008
crayon,0.24375433
largemouth,0.24349648
cups,0.24340872
pickaxe,0.24337654
banner,0.24330384
clothes,0.24324127
zoo,0.24313813
hitchhiker,0.24296777
haystack,0.24287924
dwarf,0.24269547
cotton,0.2426657
skin,0.24265113
bucket,0.24233437
poo,0.24223909
things,0.24218395
doorframe,0.24178067
electroplate,0.24140245
quartz,0.24119589
catfish,0.24082682
bedding,0.24080409
poison,0.24071714
roofer,0.24068199
sorbet,0.24062356
poop,0.2401554
pebble,0.24005589
mealworm,0.24004239
disease,0.2398983
church,0.23983602
child,0.23974653
lyre,0.2396921
parrot,0.23964724
malaria,0.23951072
nebula,0.2393307
snail,0.23919645
carp,0.23917188
enamel,0.2391226
tribeswoman,0.2390841
cow,0.23884545
pendant,0.23880726
venison,0.23875399
webbing,0.23875204
shack,0.23866932
hallucinogen,0.23846239
bayou,0.23832193
pepper,0.23824468
belongings,0.2381903
crackers,0.23805325
wagonload,0.23778722
boxcar,0.23777717
triceratops,0.2374562
stockyard,0.23740697
snowmobile,0.23727052
dumpster,0.23712327
moccasin,0.23699632
monkey,0.2367268
thundercloud,0.23660205
bookshelf,0.23647372
parking,0.2364418
preschooler,0.23629785
plastic,0.23623814
tobacco,0.23586294
waste,0.23555623
woodblock,0.23539463
bookcase,0.23520464
saltine,0.23510835
ape,0.23476715
bicycle,0.2343739
squaw,0.2341717
birthstone,0.23395589
gentlefolk,0.233924
dryer,0.23381239
cat,0.23378375
lollipop,0.23375493
kid,0.23363462
scent,0.23357749
bat,0.23349008
encampment,0.23332213
climber,0.2332916
oxcart,0.23327221
cider,0.23325193
lioness,0.23313075
weather,0.23308335
neuron,0.23275651
bullets,0.2327465
dinosaur,0.2326702
grow,0.23264398
scissors,0.23258305
fetus,0.2325774
badger,0.23256795
patch,0.23253006
fumigator,0.23232605
painting,0.23194335
fire,0.23183574
girdle,0.2315137
pheromone,0.23111124
mucous,0.23094088
toffee,0.23080093
bait,0.23076063
artery,0.23065042
rim,0.23009054
bunny,0.230054
duck,0.22982903
pancakes,0.22982846
goatee,0.22978352
crescent,0.2297397
junk,0.22972697
handiwork,0.22969832
raven,0.22967638
cut,0.22964424
coal,0.22944927
throat,0.2293409
crucifix,0.22913232
goop,0.22906885
castle,0.22902837
dishcloth,0.2287847
filament,0.22849005
daggers,0.2284417
dwelling,0.22837488
eggshell,0.22783431
embryo,0.22781077
wolverine,0.227654
emu,0.22754715
churro,0.22724222
carnivore,0.22712217
airplane,0.22704907
doorknob,0.22704507
rice,0.22702825
graveside,0.22666796
herring,0.22653261
antenna,0.2264995
snowsuit,0.22639862
pens,0.22634615
ball,0.22626925
hippopotamus,0.22621508
refridgerator,0.22606185
earlobe,0.22595125
puma,0.2259416
tyke,0.22583973
sledgehammer,0.22583695
sunset,0.225795
carousel,0.22570874
cleaver,0.2256914
armoire,0.22568579
cloud,0.22552338
assets,0.22541624
brontosaurus,0.22537175
sentinel,0.22534703
wolf,0.225328
platypus,0.2252381
drumstick,0.22511186
cupcake,0.22499032
poem,0.22472663
baby,0.22463776
goods,0.2246001
panda,0.22420476
socks,0.22413668
chopstick,0.22411558
sesame,0.22372672
pottery,0.22359975
octopi,0.22359249
parade,0.22359188
shantytown,0.22356384
smoke,0.22307213
minivan,0.22304974
flood,0.22303993
bugler,0.22290519
heads,0.22282937
folk,0.22273779
festival,0.22266853
ranch,0.22253087
angelfish,0.22247837
flypaper,0.22239837
sidewall,0.2221414
rink,0.22200906
potter,0.22199225
cabin,0.22193797
feces,0.2218977
shepherdess,0.22165637
cheesecloth,0.22159706
desert,0.22147566
testicle,0.22143446
way,0.22135329
zookeeper,0.22134304
archipelago,0.22131787
scooter,0.22128858
firefighter,0.22117607
craftsman,0.22104618
baldhead,0.22104084
kindness,0.22088015
bushman,0.2208643
brooder,0.22075555
washstand,0.22054262
bathtub,0.22054122
pencil,0.22053361
mansion,0.22051601
silk,0.2203697
chlorine,0.22035676
jade,0.22029461
plaster,0.22017069
bassinet,0.22001655
fly,0.21994695
sundown,0.2196992
mattress,0.21954082
pooch,0.21952046
hangar,0.219516
balloonist,0.21950595
taxes,0.21924226
node,0.21916816
thumbnail,0.21858186
toothpick,0.21857291
fireman,0.2181382
catwalk,0.21809734
boatyard,0.21802913
songbook,0.2179887
whale,0.21797638
torch,0.21790962
library,0.21784429
warden,0.21784222
pitbull,0.21765782
pitchfork,0.21752462
knife,0.21736565
floss,0.21714741
obsidian,0.21710694
clean,0.21663971
flagman,0.21662773
shedder,0.2165596
malamute,0.21649136
kerosene,0.21632057
bin,0.21624045
developer,0.21623115
hacienda,0.21619599
palette,0.21613269
undercoating,0.21607836
ukulele,0.21596019
watercolor,0.21595404
shopping,0.2159537
orchestra,0.21583183
brickyard,0.21576081
yeti,0.2157569
path,0.2157551
bumper,0.21566047
bride,0.21557586
sapphire,0.21545736
genome,0.2152769
kindergartner,0.21521161
polyp,0.2151996
parents,0.21514447
stockade,0.21512242
blanket,0.21492131
taffy,0.21487254
golfer,0.214758
peanut,0.21470839
spoons,0.2143792
protester,0.21428855
crust,0.21409504
potassium,0.21409215
donkey,0.21396968
leeches,0.21368876
hairpin,0.21364678
paleontologist,0.21356149
dispatcher,0.2134634
notepaper,0.21332587
violin,0.21322359
wreck,0.2132009
angel,0.21313101
tiara,0.2130903
trap,0.2129257
earring,0.21291633
obstruction,0.21290493
joist,0.21271767
dust,0.21261351
breasts,0.21247831
sleet,0.21239421
pancreas,0.21236664
congregation,0.21215922
doll,0.21205221
mustard,0.21201986
melatonin,0.21189502
victim,0.21145643
nonhuman,0.21103898
polyethylene,0.2109511
crossbar,0.21094327
terracotta,0.21056089
celebration,0.21050629
skates,0.21034153
forehead,0.21025516
puss,0.21019502
mite,0.21005689
gavel,0.20998521
scalp,0.20987014
spear,0.20983689
battlewagon,0.20975716
lad,0.20954555
investments,0.2094799
unicorn,0.20947175
taxis,0.20944956
firefly,0.20925385
penis,0.20921709
axle,0.20920306
swarm,0.2091204
variety,0.20891894
railing,0.2089172
firearms,0.20885861
veterinarian,0.20876935
balloon,0.20875342
poultry,0.20865895
quake,0.20864154
doorbell,0.20829533
muslin,0.20826505
smokehouse,0.20819123
agriculturist,0.20801896
bear,0.2077865
monarch,0.2077713
cavewoman,0.20777102
cannon,0.20769627
cigarette,0.2075673
planet,0.2074726
snot,0.2074386
antifreeze,0.20743816
pavilion,0.20738779
pentagon,0.2073205
barrier,0.20730086
altarpiece,0.20719615
fang,0.2069378
jaguar,0.2068622
confection,0.2068513
porkchops,0.20685074
storybook,0.20680797
condo,0.20673555
whetstone,0.20667554
cube,0.20632029
motorbike,0.20624602
crafter,0.20619273
stuff,0.20610541
conductor,0.20604588
marmalade,0.20581849
pillbox,0.20578721
liqueur,0.20574108
carbohydrates,0.20572074
grandma,0.20571724
towels,0.20562881
eyelash,0.20545568
pyramid,0.20526423
shelter,0.20499362
hayseed,0.20498446
iron,0.20493035
blinker,0.20489438
poodle,0.20479637
villa,0.20475899
ligature,0.20459743
nape,0.20458095
sofa,0.20454547
some,0.20449166
uterus,0.20447978
toy,0.2042674
footplate,0.20423456
groceries,0.20405929
rite,0.20378669
photograph,0.20378244
doorstep,0.20372109
teenager,0.2036353
teapot,0.20345837
congestion,0.20342924
pillar,0.2034253
shoeshiner,0.20341462
elderly,0.20332432
bedroom,0.20330706
casket,0.20328788
couch,0.20328683
beam,0.20294629
astringent,0.20292407
kiosk,0.20280881
logos,0.20278117
elementary,0.20277873
bachelorette,0.20271479
eardrum,0.20239572
falconer,0.20210946
van,0.20208558
flaxseed,0.20206831
horsehair,0.20203136
evaporator,0.20193247
scoreboard,0.20178209
tableware,0.20167993
infield,0.20163086
hitter,0.20161356
hypothermia,0.2015471
bundle,0.20142093
marauder,0.20139332
residence,0.20115857
eyedropper,0.20095113
dachshund,0.20077094
flyswatter,0.20054062
family,0.20049109
carbonation,0.20045988
bloodworm,0.20037526
vanload,0.2000496
deck,0.19986278
yeast,0.19980223
molehill,0.19974959
steel,0.19974515
pilot,0.19971055
body,0.19957747
oboe,0.19950996
rate,0.19923027
enzyme,0.199122
tub,0.1989698
mercury,0.1989452
blower,0.19893153
playoff,0.19888777
rowboat,0.1988728
goatskin,0.1987683
oilcan,0.19874363
doodad,0.19870834
sifter,0.19864368
umbrella,0.19847448
wad,0.1980347
grain,0.19776903
guzzler,0.19757959
jellyroll,0.19751225
gangway,0.19751097
bow,0.19743456
object,0.19739655
roadblock,0.19729581
rectangle,0.19721207
shoes,0.19715732
picket,0.1970481
newsstand,0.19669873
sweatbox,0.19656952
utensils,0.19651705
spirituality,0.1965106
thighbone,0.19640908
tax,0.1963954
slush,0.19636525
altar,0.19626537
godchild,0.19617437
firearm,0.19593075
beacon,0.19574814
shin,0.19562332
transmission,0.1955493
desktop,0.19551232
sledge,0.19531457
monorail,0.19529448
breadbox,0.19528478
tupperware,0.19525298
mapping,0.19522174
sweater,0.19521949
grinder,0.19521727
jackhammer,0.19510596
eyewitness,0.19507918
prints,0.19500259
icebox,0.19482768
field,0.19470607
stimulus,0.19450834
claymore,0.19395716
walk,0.19392672
noose,0.1939055
trapezoid,0.19366959
hunger,0.19364919
tray,0.19359395
geographer,0.19355512
sharks,0.1934339
immunologist,0.19334383
chiffon,0.19328937
poverty,0.19307712
helmet,0.19304258
carving,0.19297731
kettledrum,0.19253835
titanium,0.19238049
sweetie,0.19237438
